compound_food,revised_taxonomy_id,id,name,name_scientific,description,itis_id,wikipedia_id,picture_file_name,picture_content_type,picture_file_size,picture_updated_at,legacy_id,food_group,food_subgroup,food_type,created_at,updated_at,creator_id,updater_id,export_to_afcdb,category,ncbi_taxonomy_id,export_to_foodb,public_id
1,,905,Root vegetables,,"Root vegetables are plant roots used as vegetables. Here """"root"""" means any underground part of a plant.
Root vegetables are generally storage organs, enlarged to store energy in the form of carbohydrates. They differ in the concentration and the balance between sugars, starches, and other types of carbohydrate. Of particular economic importance are those with a high carbohydrate concentration in the form of starch. Starchy root vegetables are important staple foods, particularly in tropical regions, overshadowing cereals throughout much of West Africa, Central Africa, and Oceania, where they are used directly or mashed to make fufu or poi.
Botany distinguishes true roots such as tuberous roots and taproots from non-roots such as tubers, rhizomes, corms, and bulbs, though some contain both taproot and hypocotyl tissue, making it difficult to tell some types apart. In ordinary, agricultural, and culinary use, """"root vegetable"""" can apply to all these types.",,Root_vegetables,,,,,,Vegetables,Root vegetables,Unknown,2012-09-11 15:29:35 UTC,2019-12-11 19:41:44 UTC,2,2,FALSE,generic,,FALSE,FOOD00873
0,3663,906,Sunburst squash (pattypan squash),Cucurbita pepo var. clypeata,"Pattypan squash is a variety of summer squash (<i>Cucurbita pepo</i>) notable for its small size, round and shallow shape, and scalloped edges, somewhat resembling a small toy top, or flying saucer. The name """"pattypan"""" derives from """"a pan for baking a patty"""". Its French name, <i>pâtisson</i>, derives from a Provençal word for a cake made in a scalloped mould. The pattypan squash is also known as scallop squash, sunburst squash, granny squash, custard marrow, custard squash, cibleme in Cajun French, white squash, scallopini or simply """"squash"""" in Australian English, or schwoughksie squash (pronounced """"shwooxie squash""""), especially if grown in the Poughkeepsie, New York, area. (Wikipedia)",,Pattypan squash,PetitPanSquash.jpg,image/jpeg,285159,2015-02-26 17:41:14 UTC,,Gourds,Gourds,Type 1,2015-02-26 17:41:15 UTC,2019-05-14 18:05:36 UTC,,,TRUE,specific,,TRUE,FOOD00874
0,3663,907,Green zucchini,Cucurbita pepo var. cylindrica,"Zucchini or courgette is a summer squash which can reach nearly a meter in length, but which is usually harvested at half that size or less. Along with certain other squashes and pumpkins, it belongs to the species <i>Cucurbita pepo</i>. Zucchini can be dark or light green. A related hybrid, the golden zucchini, is a deep yellow or orange color. In a culinary context, zucchini is treated as a vegetable; it is usually cooked and presented as a savory dish or accompaniment. Botanically, however, zucchini is a fruit, being the swollen ovary of the zucchini flower. Zucchini, like all squash, has its ancestry in the Americas. However, the varieties of squash typically called """"zucchini"""" were developed in Italy, many generations after their introduction from the Americas. (Wikipedia)",,Zucchini,1200px-CSA-Striped-Zucchini.jpg,image/jpeg,120301,2015-02-26 17:52:13 UTC,,Gourds,Gourds,Type 1,2015-02-26 17:52:13 UTC,2019-05-14 18:05:36 UTC,,,TRUE,specific,,TRUE,FOOD00875
0,3663,908,Yellow zucchini,Cucurbita pepo var. cylindrica,"Zucchini or courgette is a summer squash which can reach nearly a meter in length, but which is usually harvested at half that size or less. Along with certain other squashes and pumpkins, it belongs to the species <i>Cucurbita pepo</i>. (Wikipedia) Yellow zucchini, or golden zucchini, was developed by the W. Atlee Burpee Seed Company from a Fordhook Zucchini crossed with a Bicolored Gourd and released in 1973 (http://www.cooksinfo.com/burpee-golden-zucchini). It is said to have a distinctive flavour that is somewhat sweeter than green zucchini.",,,e33ef9656c74fba63c2d88e618456067.jpg,image/jpeg,41498,2015-02-26 18:11:44 UTC,,Gourds,Gourds,Type 1,2015-02-26 18:11:44 UTC,2019-05-14 18:05:36 UTC,,,TRUE,specific,,TRUE,FOOD00876
0,3716,919,White cabbage,Brassica oleracea L. var. capitata L. f. alba DC.,"Cabbage (<i>Brassica oleracea</i> or variants) is a leafy green or purple biennial plant, grown as an annual vegetable crop for its dense-leaved heads. Closely related to other cole crops, such as broccoli, cauliflower, and brussels sprouts, it descends from <i>B. oleracea</i> var. <i>oleracea</i>, a wild field cabbage. Cabbage heads generally range from 0.5 to 4 kilograms (1 to 9 lb), and can be green, purple and white. Smooth-leafed firm-headed green cabbages are the most common, with smooth-leafed red and crinkle-leafed savoy cabbages of both colors seen more rarely. It is a multi-layered vegetable. Under conditions of long sunlit days such as are found at high northern latitudes in summer, cabbages can grow much larger. (Wikipedia)",526962,Cabbage,1200px-Cabbage_and_cross_section_on_white.jpg,image/jpeg,156948,2015-02-27 17:39:22 UTC,,Vegetables,Cabbages,Type 1,2015-02-27 17:39:23 UTC,2019-05-14 18:05:36 UTC,,,TRUE,specific,,TRUE,FOOD00887
0,1759395,920,Romaine lettuce,Lactuca sativa L. var. longifolia,"Romaine or cos lettuce is a variety of lettuce (<i>Lactuca sativa</i> L. var. <i>longifolia</i>) that grows in a tall head of sturdy leaves with firm ribs down their centers. Unlike most lettuces, it is tolerant of heat. As with other dark leafy greens, the antioxidants contained within romaine lettuce are believed to help prevent cancer. (Wikipedia)",,Romaine lettuce,1200px-Starr_070730-7911_Lactuca_sativa.jpg,image/jpeg,204887,2015-02-27 17:53:43 UTC,,Vegetables,Leaf vegetables,Type 1,2015-02-27 17:53:44 UTC,2019-05-14 18:05:36 UTC,,,TRUE,specific,,TRUE,FOOD00888
0,9913,921,"Cow milk, pasteurized, vitamin A + D added, 0% fat",,"As an agricultural product, milk is extracted from mammals during or soon after pregnancy and used as food for humans. Worldwide, dairy farms produced about 730 million tonnes of milk in 2011, from 260 million dairy cows. India is the world's largest producer and consumer of milk, yet neither exports nor imports milk. New Zealand, the European Union's 28 member states, Australia, and the United States are the world's largest exporters of milk and milk products. China and Russia are the world's largest importers of milk and milk products. Throughout the world, there are more than 6 billion consumers of milk and milk products. Over 750 million people live within dairy farming households. Milk is a key contributor to improving nutrition and food security particularly in developing countries. Improvements in livestock and dairy technology offer significant promise in reducing poverty and malnutrition in the world.",,Milk,632.jpg,image/jpeg,68993,2015-03-10 23:09:56 UTC,,Milk and milk products,Unfermented milks,Type 2,2015-03-10 23:09:57 UTC,2019-05-14 18:05:36 UTC,,,TRUE,specific,,TRUE,FOOD00889
0,9913,922,"Cow milk, pasteurized, vitamin A + D added, 1% fat",,"As an agricultural product, milk is extracted from mammals during or soon after pregnancy and used as food for humans. Worldwide, dairy farms produced about 730 million tonnes of milk in 2011, from 260 million dairy cows. India is the world's largest producer and consumer of milk, yet neither exports nor imports milk. New Zealand, the European Union's 28 member states, Australia, and the United States are the world's largest exporters of milk and milk products. China and Russia are the world's largest importers of milk and milk products. Throughout the world, there are more than 6 billion consumers of milk and milk products. Over 750 million people live within dairy farming households. Milk is a key contributor to improving nutrition and food security particularly in developing countries. Improvements in livestock and dairy technology offer significant promise in reducing poverty and malnutrition in the world.",,Milk,632.jpg,image/jpeg,68993,2015-03-10 23:12:09 UTC,,Milk and milk products,Unfermented milks,Type 2,2015-03-10 23:12:10 UTC,2019-05-14 18:05:37 UTC,,,TRUE,specific,,TRUE,FOOD00890
0,9913,923,"Cow milk, pasteurized, vitamin A + D added, 2% fat",,"As an agricultural product, milk is extracted from mammals during or soon after pregnancy and used as food for humans. Worldwide, dairy farms produced about 730 million tonnes of milk in 2011, from 260 million dairy cows. India is the world's largest producer and consumer of milk, yet neither exports nor imports milk. New Zealand, the European Union's 28 member states, Australia, and the United States are the world's largest exporters of milk and milk products. China and Russia are the world's largest importers of milk and milk products. Throughout the world, there are more than 6 billion consumers of milk and milk products. Over 750 million people live within dairy farming households. Milk is a key contributor to improving nutrition and food security particularly in developing countries. Improvements in livestock and dairy technology offer significant promise in reducing poverty and malnutrition in the world.",,Milk,632.jpg,image/jpeg,68993,2015-03-10 23:13:09 UTC,,Milk and milk products,Unfermented milks,Type 2,2015-03-10 23:13:09 UTC,2019-05-14 18:05:37 UTC,,,TRUE,specific,,TRUE,FOOD00891
0,9913,924,"Cow milk, pasteurized, vitamin D added, 3.25% fat",,"As an agricultural product, milk is extracted from mammals during or soon after pregnancy and used as food for humans. Worldwide, dairy farms produced about 730 million tonnes of milk in 2011, from 260 million dairy cows. India is the world's largest producer and consumer of milk, yet neither exports nor imports milk. New Zealand, the European Union's 28 member states, Australia, and the United States are the world's largest exporters of milk and milk products. China and Russia are the world's largest importers of milk and milk products. Throughout the world, there are more than 6 billion consumers of milk and milk products. Over 750 million people live within dairy farming households. Milk is a key contributor to improving nutrition and food security particularly in developing countries. Improvements in livestock and dairy technology offer significant promise in reducing poverty and malnutrition in the world.",,Milk,632.jpg,image/jpeg,68993,2015-03-10 23:13:55 UTC,,Milk and milk products,Unfermented milks,Type 2,2015-03-10 23:13:55 UTC,2019-05-14 18:05:37 UTC,,,TRUE,specific,,TRUE,FOOD00892
0,24962,925,Castanospermum australe,Castanospermum australe,,,Castanospermum,Castanospermum_australe_flowers_and_foliage.jpg,image/jpeg,2841590,2019-04-16 22:30:54 UTC,,Vegetables,,Type 1,2019-04-16 22:30:56 UTC,2019-05-14 18:05:37 UTC,,,FALSE,,,TRUE,FOOD00893
0,38851,926,Gentiana lutea,Gentiana lutea,,505985,Gentiana_lutea,Gelber_Enzian_(Gentiana_lutea)__Blütenstand.jpg,image/jpeg,4710037,2019-04-16 22:42:46 UTC,,Vegetables,,Type 1,2019-04-16 22:42:49 UTC,2019-05-17 16:19:47 UTC,,,FALSE,,,TRUE,FOOD00894
0,58039,927,Juniperus communis,Juniperus communis,,194820,Juniperus_communis,JuniperusCommunisAlpina.jpg,image/jpeg,623299,2019-04-16 22:46:25 UTC,,Vegetables,,Type 1,2019-04-16 22:46:26 UTC,2019-05-17 16:19:47 UTC,,,FALSE,,,TRUE,FOOD00895
0,1561840,928,Albizia gummifera,Albizia gummifera,,820328,Albizia_gummifera,,,,,,Vegetables,,Type 1,2019-04-16 22:47:38 UTC,2019-05-17 16:19:47 UTC,,,FALSE,,,TRUE,FOOD00896
0,231905,929,Mundu,Garcinia dulcis,,506128,Garcinia_dulcis,,,,,,Fruits,Tropical fruits,Type 1,2019-04-16 22:51:21 UTC,2019-05-17 16:19:47 UTC,,,FALSE,,,TRUE,FOOD00897
0,1493660,930,Rabbiteye blueberry,Vaccinium virgatum,"Vaccinium virgatum, commonly called rabbiteye blueberry, samllflower blueberry or southern black blueberry, is a species of blueberry native to the Southeastern United States, from North Carolina south to Florida and west to Texas. Rabbiteye blueberry is a deciduous shrub that can grow to 3-6 feet tall and with up to a 3-foot spread. The leaves are red-bronze in the spring and then turn into a dark-green color. The fruits are dark blue to black. The rabbiteye blueberries are edible and are used to make jams, sauces for breads, muffins, etc. Research has shown that the rabbiteye blueberry was a good source of polyphenols, anthocyanins and flavonoids, their antioxidant activity is beneficial to human health (PMID: 23268789; PMID: 29682153) [Wikipedia]",505636,Vaccinium_virgatum,Vaccinium_virgatum.jpg,image/jpeg,12395020,2019-08-21 17:44:14 UTC,,Fruits,Berries,Type 1,2019-08-21 17:34:16 UTC,2019-08-22 16:32:24 UTC,,,FALSE,specific,,TRUE,FOOD00898
0,225117,931,Yali pear,Pyrus × bretschneideri,"Yali pear, also called Chinese White Pear, is an interspecific hybrid species of pear widely grown in northern China. It is a type of Asian pear. Unlike the European pear, firm to touch and crispy. Yali pear is juicy and slightly sweet. [Wikipedia]",,Pyrus_×_bretschneideri,yali.jpg,image/jpeg,483996,2019-08-22 16:41:10 UTC,,Fruits,Pomes,Type 1,2019-08-22 16:41:11 UTC,2020-03-12 21:00:53 UTC,,,FALSE,specific,,TRUE,FOOD00899
0,272846,932,Asparagus racemosus,Asparagus racemosus,"Asparagus racemosus, also called Shatavari, is a flowering perennial plant species in the genus Asparagus commonly found in Nepal, Sri Lanka, India and the Himalayas. Its extracts from the roots are used in traditional Ayurvedic medicine in India to treat various hormonal and reproductive tissues in women, and gastric ulcers and loss of appetite as well. However, only few studies support the effect of Shatavari on our health. Due to the destructive harvesting, habitat destruction and deforestation, Ayurvedic is now endangered in its natural habitat. [Wikipedia]",,Asparagus_racemosus,asparagus_racemosus.jpg,image/jpeg,567407,2019-08-22 16:41:11 UTC,,Vegetables,Shoot vegetables,Type 1,2019-08-22 16:41:12 UTC,2019-08-22 16:41:12 UTC,,,FALSE,specific,,FALSE,FOOD00900
0,1546436,933,Evergreen blackberry,Rubus laciniatus,"Rubus laciniatus, commonly called evergreen blackberry or cutleaf blackberry, is a species of blackberry that is native to Eurasia. It has been introduced to Australia and North America, and become a weed and highly invasive species in forested habitats in the United States and Canada, it is very difficult to control. Evergreen blackberry is a deciduous shrub that grows up to 3 meters tall with prickly shoots. The flowers are in clusters, the petals are pink or white. The fruits are shiny and black, similar to the common blackberry, with a unique and fruitier taste. The fruits are not true berries in the botanical sense. [Wikipedia]",24853,Rubus_laciniatus,,,,,,Fruits,Berries,Type 1,2019-08-22 22:55:49 UTC,2019-08-22 22:55:49 UTC,,,FALSE,specific,,FALSE,FOOD00901
0,272863,934,Asparagus fern,Asparagus setaceus,"Asparagus setaceus, commonly called common asparagus fern, lace fern, climbing asparagus, or ferny asparagus, is native to South Africa. It is considered a weed in some locations. Asparagus setaceus is a climbing perennial herb, the small flowers are greenish-white in bell-shape, the berries are black when it is mature. [Wikipedia]",193453,Asparagus_setaceus,Asparagus_fern.jpg,image/jpeg,1041515,2019-08-22 22:55:49 UTC,,Herbs and Spices,Herbs,Type 1,2019-08-22 22:55:50 UTC,2019-08-22 22:55:50 UTC,,,FALSE,specific,,FALSE,FOOD00902
0,75099,935,Thornless blackberry,Rubus ulmifolius,"Rubus ulmifolius, commonly called thornless blackberry or elmleaf blackberry, is a species of wild blackberry. It is native to the Netherlands, Spain, Portugal, Britain, Ireland and North Africa, and naturalized in USA, Australia, southern and western South America. The thornless blackberry is shrub that can grow up to 5 meters tall, sometimes with spines. The flowers are usually pink or white, the fruits are dark purple, almost black. [Wikipedia]",530155,Rubus_ulmifolius,,,,,,Fruits,Berries,Type 1,2019-08-22 22:55:50 UTC,2019-08-22 22:55:50 UTC,,,FALSE,specific,,FALSE,FOOD00903
0,420769,936,Tropical highland blackberry,Rubus adenotrichos,"Rubus adenotrichos is commonly called tropical highland blackberry. It grows in Central America, northwestern South America, and central and southern Mexico, belongs to the Rosaceae family. Rubus adenotrichos is a shrub that can grow up to 6 meters tall. The flowers are pink or white, the fruits are red or black. [Wikipedia] Rubus adenotrichos contains phenolic compounds, mainly ellagitannins, and anthocyanins, it is a good source of antioxidants. Research has shown that Rubus adenotrichos had potential effects against oxidative stress and inflammation. (PMID: 23697506)",,Rubus_adenotrichos,,,,,,Fruits,Berries,Type 1,2019-08-22 22:55:50 UTC,2019-08-22 22:55:50 UTC,,,FALSE,specific,,FALSE,FOOD00904
0,190226,937,Andean blackberry,Rubus glaucus,"Rubus glaucus, commonly called Andean blackberry, Andes berry or mora de Castilla, is a species of blackberry, it belongs to the Rosaceae family. It grows in Latin America from Oaxaca to Bolivia. Rubus glaucus is a perennial semi-erect climbing shrub, it can grow up to 3 meters. The fruit is bright purple when ripe. Rubus glaucus is rich in vitamin C, phenols, anthocyanin, it shows a high antioxidant activity. (PMID: 20170356) [Wikipedia]",506228,Rubus_glaucus,,,,,,Fruits,Berries,Type 1,2019-08-22 22:55:51 UTC,2019-08-22 22:55:51 UTC,,,FALSE,specific,,FALSE,FOOD00905
0,23216,938,Blackberry,Rubus,"The blackberry is an edible fruit produced by many species in the genus Rubus in the family Rosaceae. Blackberry is a perennial plant that grows to 3-6 meter tall. The pale pink flowers are produced in late spring and early summer. The fruits are rich in vitamin C, anthocyanins, flavonols and ellagitannins (PMID: 22082199), they have shown the beneficial effects to human health (PMID: 22082199)",,Blackberry,blackberry.jpg,image/jpeg,387007,2019-08-22 22:55:51 UTC,,Fruits,Berries,Type 1,2019-08-22 22:55:52 UTC,2020-03-12 21:01:01 UTC,,,FALSE,specific,,TRUE,FOOD00906
1,4442,939,Black tea,,"Black tea is a type of tea that is more oxidized than oolong, green, and white teas.Black tea is generally stronger in flavour than other teas.It is made from leaves of the shrub (or small tree) Camellia sinensis.In China, where black tea was discovered,the beverage is called """"red tea"""" due to the color of the oxidized leaves when processed appropriately.Plain black tea without sweeteners or additives contains caffeine, but negligible quantities of calories or nutrients.",,,,,,,,Teas,Teas,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00907
1,4442,940,Green tea,,"Green tea is a type of tea that is made from Camellia sinensis leaves and buds that have not undergone the same withering and oxidation process used to make oolong teas and black teas.Green tea originated in China, but its production and manufacture has spread to many other countries in Asia. Several varieties of green tea exist, which differ substantially based on the variety of C. sinensis used, growing conditions, horticultural methods, production processing, and time of harvest.",,,,,,,,Teas,Teas,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00908
1,4146,941,Olive oil,,"Olive oil is a liquid obtained from olives (the fruit of Olea europaea; family Oleaceae), a traditional tree crop of the Mediterranean Basin. The oil is produced by pressing whole olives. It is commonly used in cooking, whether for frying or as a salad dressing.It consists mainly of oleic acid (up to 83%), with smaller amounts of other fatty acids including linoleic acid (up to 21%) and palmitic acid (up to 20%).",,,,,,,,Herbs and Spices,Oilseed crops,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00909
1,,942,Macroalgae,,"Seaweed, or macroalgae, refers to several species of macroscopic, multicellular, marine algae. The term includes some  types of Rhodophyta (red), Phaeophyta (brown) and Chlorophyta (green) macroalgae.Seaweed species such as kelps provide essential nursery habitat for fisheries and other marine species and thus protect food sources; other species, such as planktonic algae, play a vital role in capturing carbon, producing up to 90% of Earth's oxygen.",,,,,,,,Aquatic foods,Seaweed,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00910
1,,943,Red wine,,"Red wine is a type of wine made from dark-colored (black) grape varieties. The actual color of the wine can range from intense violet, typical of young wines, through to brick red for mature wines and brown for older red wines. The juice from most purple grapes is greenish-white, the red color coming from anthocyan pigments (also called anthocyanins) present in the skin of the grape; exceptions  are the relatively uncommon teinturier varieties, which produce a red-colored juice.Much of the red-wine production process therefore involves extraction of color and flavor components from the grape skin.",,,,,,,,Beverages,Fermented beverages,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00911
1,4006,944,linseed oil,,"Linseed oil, also known as flaxseed oil or flax oil, is a colourless to yellowish oil obtained from the dried, ripened seeds of the flax plant (Linum usitatissimum). The oil is obtained by pressing, sometimes followed by solvent extraction. Linseed oil is a drying oil, meaning it can polymerize into a solid form.Linseed oil is an edible oil in demand as a nutritional supplement, as a source of α-Linolenic acid, (an omega-3 fatty acid).",,,,,,,,Herbs and Spices,Oilseed crops,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00912
1,138011,945,Rapeseed oil,,"Rapeseed oil is produced from the bright yellow rape plant. The oil can then used drizzled as salad dressing, or heated to fry or bake.It's low in saturated fat and contains omegas 3, 6 and 9",,,,,,,,Herbs and Spices,Oilseed crops,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00913
1,3847,946,Soybean oil,,"Soybean oil is a vegetable oil extracted from the seeds of the soybean (Glycine max). It is one of the most widely consumed cooking oils. As a drying oil, processed soybean oil is also used as a base for printing inks (soy ink) and oil paints.",,,,,,,,Herbs and Spices,Oilseed crops,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00914
0,392747,947,Guarana,Paullinia cupana,"Guarana is a climbing plant in the family Sapindaceae, native to the Amazon basin and especially common in Brazil.Guarana has large leaves and clusters of flowers and is best known for the seeds from its fruit, which are about the size of a coffee bean.It contains about twice the concentration of caffeine found in coffee seeds. The additive has gained notoriety for being used in energy drinks.The colour of the fruit ranges from brown to red and it contains black seeds that are partly covered by white arils.",,,,,,,,Herbs and Spices,Herbs,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00915
0,185542,948,Mate,Ilex paraguariensis,"Mate is a traditional South American caffeine-rich infused drink.It is prepared by steeping dried leaves of yerba mate (Ilex paraguariensis, known in Portuguese as erva-mate) in hot water and is served with a metal straw from a shared hollow calabash gourd.The mate leaves are dried, chopped, and ground into a powdery mixture called yerba, """"erva"""" in Portuguese, which means """"herb"""".",,,,,,,,Herbs and Spices,Herbs,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00916
1,,949,White wine,,"White wine is a wine that is fermented without skin contact. The colour can be straw-yellow, yellow-green, or yellow-gold.It is produced by the alcoholic fermentation of the non-coloured pulp of grapes, which may have a skin of any colour.White wine is mainly from """"white"""" grapes, which are green or yellow in colour, such as the Chardonnay, Sauvignon, and Riesling.",,,,,,,,Beverages,Fermented beverages,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00917
0,43166,950,Sour orange,Citrus × aurantium,"Sour orange, bigarade orange,bitter orange, Seville orange, or marmalade orange is the citrus tree Citrus × aurantium and its fruit. It is native to southeast Asia and has been spread by humans to many parts of the world.",,,,,,,,Fruits,Citrus,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00918
0,9031,951,Egg yolk,,"The egg yolk is the yellow center of an egg. It is only one cell. It is commonly seen in fried eggs. When it is mixed with the whites, it makes scrambled eggs. It is sometimes used in cooking. It is much higher in calories than the egg white. It has Vitamin D in it. ",,,,,,,,Eggs,Eggs,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00919
1,,952,Rosé wine,,Rosé wine is a kind of wine. It is made from red grapes by letting the juice have only very short skin contact. All colour and tannins come from the skin of the grape.,,,,,,,,Beverages,Fermented beverages,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00920
0,3498,953,White mulberry,Morus alba,"White mulberry trees that produce pure white fruit are rare. Typically, the fruits are white when immature, but gradually ripen to shades of pink or purple. They are a small variety, just a few centimeters long, and far sweeter than the black and red mulberries. They have a low acidity and a mild honey-like flavor. White mulberries are best when slightly overripe",,,,,,,,Herbs and Spices,Herbs,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00921
1,138011,954,Canola oil,,"Canola oil is a vegetable oil derived from a variety of rapeseed that is low in erucic acid, as opposed to colza oil.There are both edible and industrial forms produced from the seed of any of several cultivars of the plant family Brassicaceae.",,,,,,,,Herbs and Spices,Oilseed crops,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00922
1,,955,Dessert wine,,"Dessert wines, sometimes called pudding wines, are sweet wines typically served with dessert.",,,,,,,,Beverages,Fermented beverages,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00923
1,,956,Red champagne,,"Red champagne is also known as Rosé champagne, which is a type of alcoholic drinks that is produced with red grapes. The gentle extracting process minimized the contact between the skins and juice, which gives the liquid red colour. Red (Rosé) Champagne is one of the few wines that allow the production of rosé by the addition of a small amount of red wine during blending.",,,,,,,,Beverages,Alcoholic beverages,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00924
1,,957,Red tea,,"Rooibos tea is also known as red tea or red bush tea.It is made using leaves from a shrub called Aspalathus linearis, usually grown on the western coast of South Africa.Rooibos is a herbal tea and is not related to green or black tea.",,,,,,,,Teas,Teas,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00925
1,,958,White champagne,,"The white champagne is produced from grape juice obtained after minimal possible contact with the skins produces essentially white wine, with a slightly yellower colour than wine from white grapes (due to lack of red skin pigments).",,,,,,,,Beverages,Alcoholic beverages,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00926
1,,959,Red grape juice,,"Red grape juice is typically manufactured from red-skinned grapes (e.g. Pinot Noir, Sweet Jubilee, etc.). Not a significant source of Calories from Fat, Saturated Fat, Trans Fat, Cholesterol, Dietary fiber, Vitamin A and Iron.",,,,,,,,Beverages,Beverages,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00927
1,,960,White grape juice,,"White grape juice is typically manufactured from green-skinned grapes.It has a refreshing, crisp flavor that comes from Niagara grapes. Not a significant source of Calories from Fat, Saturated Fat, Trans Fat, Cholesterol, Dietary fiber, Vitamin A and Iron.",,,,,,,,Beverages,Beverages,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00928
0,168825,961,Crosne,Stachys affinis,"Stachys affinis, commonly called crosne, chinese artichoke, japanese artichoke, knotroot, or artichoke betony, is a perennial herbaceous plant of the family Lamiaceae, originating from China. Its rhizome is a root vegetable that can be eaten raw, pickled, dried or cooked.",,,,,,,,Vegetables,Root vegetables,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00929
0,57577,962,Red clover,Trifolium pratense,"Red clover is a herbaceous, short-lived perennial plant, variable in size, growing to 20–80 cm (8–31 in) tall. The red clover is native to Europe, Western Asia, and northwest Africa.Red clover’s flowers and leaves are edible, and can be added as garnishes to any dish.The flowers often are used to make jelly and tisanes, and are used in essiac recipes.",,,,,,,,Herbs and Spices,Herbs,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00930
0,45181,963,Partridge berry,Mitchella repens,"Partridgeberries are internationally known as lingonberries. This relative of the cranberry family is a low mat forming evergreen shrub with tiny rounded leaves.These berries grow in the dry,acidic soils of Newfoundland and Labrador's barrens and coastal headlands.Tart in flavour they are high in vitamin C, tannin anthocyanin, and antioxidants.",,,,,,,,Fruits,Berries,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00931
0,55188,964,Mikan,Citrus unshiu,"A Mikan is a citrus fruit, also variously called Citrus unshiu, unshu mikan, Wenzhou migan, or a satsuma.",,,,,,,,Fruits,Citrus,Type 1,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00932
1,,965,Mozzarella cheese,,Mozzarella is a traditionally southern Italian cheese made from Italian buffalo's milk by the pasta filata method.Fresh mozzarella is generally white but may vary seasonally to slightly yellow depending on the animal's diet. Mozzarella of several kinds is used for most types of pizza and several pasta dishes or served with sliced tomatoes and basil in Caprese salad.,,,,,,,,Milk and milk products,Fermented milk products,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00933
1,,966,Plain cream cheese,,"Cream cheese is a soft, usually mild-tasting fresh cheese made from milk and cream.Stabilizers such as carob bean gum and carrageenan are typically added in industrial production",,,,,,,,Milk and milk products,Fermented milk products,Type 2,2020-01-24 17:05:36 UTC,2020-01-24 17:05:36 UTC,,,FALSE,,,TRUE,FOOD00934
